$ACRAW,992,-256,-16208,22,24,395*14
$ACRAW,960,-192,-16240,19,20,392*04
$ACRAW,928,-288,-16256,25,34,384*E4
$ACRAW,992,-224,-16240,25,35,385*E4
$ACRAW,1008,-192,-16176,25,24,384*C7
$ACRAW,992,-304,-16272,23,30,387*D4
$ACRAW,1008,-192,-16224,17,29,385*57
$ACRAW,928,-192,-16224,9,27,386*D7
$ACRAW,944,-192,-16240,18,33,399*E4
$ACRAW,1008,-192,-16224,13,31,395*97
$ACRAW,960,-192,-16224,19,36,388*E4
$ACRAW,1008,-240,-16208,28,25,394*77
$ACRAW,960,-192,-16224,21,21,386*D4
$ACRAW,976,-240,-16224,28,33,387*D4
$ACRAW,1024,-256,-16240,19,26,390*77
$ACRAW,976,-192,-16192,24,23,393*74
$ACRAW,944,-192,-16256,17,32,390*E4
$ACRAW,912,-192,-16240,21,31,383*E4
$ACRAW,960,-192,-16256,18,33,391*74
$ACRAW,1008,-192,-16256,24,28,391*47
$ACRAW,976,-240,-16272,16,28,392*D4
$ACRAW,976,-192,-16240,9,31,398*C7
$ACRAW,960,-192,-16208,23,24,398*B4
$ACRAW,896,-208,-16224,24,31,396*04
$ACRAW,944,-192,-16256,24,33,390*F4
$ACRAW,976,-272,-16240,16,24,390*34
$ACRAW,976,-256,-16208,16,28,390*54
$ACRAW,992,-192,-16208,18,34,395*24
$ACRAW,1008,-192,-16240,19,35,387*67
$ACRAW,928,-176,-16224,15,27,390*D4
$ACRAW,944,-192,-16192,23,24,390*54
$ACRAW,944,-192,-16208,20,30,382*04
$ACRAW,944,-192,-16240,20,18,389*D4
$ACRAW,1024,-192,-16208,25,32,392*87
$ACRAW,1024,-224,-16240,19,31,386*37
$ACRAW,960,-192,-16224,24,30,388*64
$ACRAW,944,-192,-16240,15,30,384*C4
$ACRAW,976,-192,-16240,8,25,390*07
$ACRAW,976,-272,-16240,14,31,388*C4
$ACRAW,944,-288,-16224,15,30,389*B4
$ACRAW,1024,-240,-16224,28,32,381*57
$ACRAW,992,-192,-16304,24,34,384*04
$ACRAW,944,-192,-16224,27,33,392*B4
$ACRAW,976,-192,-16224,25,21,388*04
$ACRAW,928,-192,-16240,25,38,389*04
$ACRAW,976,-288,-16208,18,37,393*54
$ACRAW,1008,-240,-16224,23,29,385*E7
$ACRAW,1008,-192,-16240,16,18,382*37
$ACRAW,944,-240,-16224,18,35,384*A4
